Syrian Arab Republic,3.067765618,2.523992719,-0.552123973,-5.03381016,-6.852117676,-4.415743721,-1.262419689,0.100775749,1.827393798,3.87953676
Tajikistan,2.874664159,1.33895807,2.179881874,2.239925744,2.305131333,2.346816042,2.333580931,2.268623505,2.244592399,2.262424935
Tanzania,2.641284007,2.836807943,2.909068126,3.024775791,3.119943583,3.344574305,3.476876501,3.371150805,3.189237171,3.02174626
Thailand,1.651130292,0.994280693,0.644344613,0.607746277,0.548005165,0.475496517,0.443771939,0.41152598,0.323321355,0.252691237
Timor-Leste,2.45312036,1.342248186,2.195007643,2.077203952,1.983967971,1.755472386,1.54292008,1.513362435,1.485808227,1.462727124
Togo,2.939892893,2.837256751,2.60283805,2.559759808,2.530998735,2.504545741,2.48615624,2.468078884,2.438994035,2.411629916
Tonga,0.353109861,0.607084495,-0.101342094,-0.384918762,-0.433288,-0.473800875,-0.391825983,-0.276617488,-0.251703882,-0.189432758
Trinidad and Tobago,0.817215123,0.386573318,0.726708987,0.72111896,0.687007914,0.653834662,0.624885333,0.629391376,1.749909569,1.008120513
Tunisia,2.199686102,1.069538693,1.277592633,1.12039317,1.132157693,1.120928168,1.100433133,1.070575924,1.02422999,0.969662162
Turkiye,1.893420696,1.457901876,1.476875893,1.710476458,1.985938915,1.944942151,1.709450784,1.312552862,0.87263355,0.808683227
Turkmenistan,2.696449085,1.50061067,1.809209907,1.840782577,1.836543322,1.807271728,1.755611403,1.686657746,1.6069388,1.527482669
Turks and Caicos Islands,4.203618539,4.139122749,4.022991897,4.608352501,4.05719186,4.343341672,4.568616473,4.093284964,4.040829587,3.767872714
Tuvalu,1.813336131,-0.02074904,1.428993417,0.587912772,-0.174176145,-0.20205738,-0.230107332,-0.221402304,0.341124196,0.834063769
Uganda,3.224801815,3.135355674,2.893707869,2.876747879,2.968986073,3.091309156,3.334994747,3.496468466,3.401277959,3.395090564
Ukraine,0.228429531,-1.006579027,-0.246976481,-0.22769135,-0.479262,-0.26124968,-0.331333796,-0.386345311,-0.466425621,-0.53099416
United Arab Emirates,5.869033185,5.580387001,1.041344608,0.997641826,0.956397624,0.911950036,0.863868923,0.819744473,0.789450108,0.779087177
